match id,dataset_type,win_pred_team_id,win_pred_score,indep_feat_id1,indep_feat_id2,indep_feat_id3,indep_feat_id4,indep_feat_id5,indep_feat_id6,indep_feat_id7,indep_feat_id8,indep_feat_id9,indep_feat_id10,train_algorithm,is_ensemble,train_hps_trees,train_hps_depth,train_hps_lr
9644116,train,48,0.3520234423,2.266666667,2.282608696,4,1,146.1,0.504950495,1.230769231,173.6,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9331300,train,12634,0.8600897858,0.06666666667,0.4193548387,0.75,0.5061728395,153.0666667,0.009900990099,2.870967742,132.625,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9344376,train,23316,0.6016055199,1.363636364,1.119047619,0.3333333333,1,148.9,0.02912621359,5.75,143.25,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9587031,train,36126,0.2621457636,0.71875,1.098765432,1.25,0.6721311475,154.875,101,1.976635514,161.2,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433570,train,7573,0.4546784892,1.352941176,1.403846154,1,1,151.9,0.3907083016,6.833333333,176.2,0,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433325,train,9701,0.3549221813,1.033333333,1.183908046,0.6923076923,1.327868852,167.3333333,1.367647059,0.2954545455,158.7333333,0,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433864,train,8301,0.603076227,1.368421053,1.276923077,1,61,159.5,1.245098039,,166.4,1,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9327499,train,1210,0.618670588,1,1,1,1,105,1,,,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9516471,train,30393,0.3761642233,0.48,0.9052631579,1,1.487804878,171.5,101,0.55,174.9333333,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9484530,train,40606,0.5626286328,0.5,0.8969072165,0.6923076923,0.3442622951,174.2,0.4581280788,1.326923077,164.5333333,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9087266,train,20,0.6221568005,1.076923077,0.8380952381,0.8947368421,0.801980198,164.3333333,1,1.322115385,160.8666667,0,40,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457405,train,40298,0.4262392727,0.6842105263,1.388888889,1.6,1.952380952,147.9333333,1.326797386,5.285714286,163.3333333,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128783,train,30421,0.3420807706,1.222222222,1.306818182,1.214285714,1.487804878,160.0909091,1,0.368159204,168.1333333,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9516366,train,30393,0.7232496391,0.6206896552,0.6,1,0.5061728395,,1,0.2264150943,160.7333333,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9087189,train,118,0.5875304053,1.230769231,1.216494845,0.9090909091,2.463414634,158.6153846,1,3.56,156.7333333,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9516590,train,30414,0.5352804953,1.15,1.025974026,0.7727272727,0.6721311475,125.8571429,1,3.1,180.7333333,1,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9344327,train,23750,0.7416414151,0.4736842105,0.6315789474,1,0.5061728395,152.2857143,0.504950495,0.262295082,161,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9503878,train,202,0.6308368586,1.4,1.64,1,0.0243902439,136.5666667,67.66666667,,149.6666667,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9262245,train,36098,0.3575654832,1,0.9896907216,1.444444444,1,143.75,1,1.450980392,161.6666667,0,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433913,train,9701,0.4516106395,0.8928571429,0.7307692308,0.6111111111,1.487804878,166.2666667,0.3399339934,10,169.5333333,0,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433003,train,7727,0.486783793,0.962962963,0.7450980392,2,2.463414634,177.3214286,0.7811816193,1.027692308,165.1333333,0,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9271646,train,47501,0.3227344954,1.2,1.451612903,1.555555556,1,172.375,1.326797386,1.572916667,158.7272727,0,25,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9344285,train,22763,0.2942807937,1.111111111,1.212121212,1,0.4117647059,160.8333333,0.009900990099,1,140.3,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9330915,train,14860,0.7245990915,0.7777777778,0.9615384615,0.08333333333,0.7530864198,157.25,0.01234567901,1.374358974,135.9,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9866345,train,17982,0.257305564,1,1.081081081,2.2,0.6721311475,153.5,101,0.5769230769,149.4666667,0,75,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9084711,train,9701,0.613760367,1.470588235,0.9642857143,0.4285714286,0.5061728395,173.0714286,1.394477318,0.7272727273,159.0769231,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9076885,train,40424,0.2980918618,3.4,2.24137931,0.8333333333,34.33,143.5,1,,143,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9539732,train,62,0.3371923089,1.148148148,0.8775510204,2.285714286,3.857142857,139.4666667,1.492610837,1.964285714,156.7333333,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433227,train,8056,0.4959954465,1.785714286,1.857142857,2,1,138.5,2.463414634,1.25,164.9333333,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9084746,train,7727,0.4185272444,1.04,0.8795180723,1.142857143,2.904761905,133.1666667,2.941747573,1.074074074,164.6428571,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9097416,train,23316,0.3829039775,2.666666667,1.227272727,0.25,0.04761904762,145.2333333,1,,149.5,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9614989,train,27,0.3871150013,0.9722222222,1.230088496,1.071428571,1.487804878,143.6333333,1,2.307692308,161.0666667,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9076906,train,40452,0.4524626374,1,1.575757576,0.7142857143,0.3399009901,153.8,0.009900990099,0.08547008547,157.6666667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9051083,train,40550,0.4157338,0.8125,0.9558823529,0.6153846154,1.487804878,168.2333333,1.542888165,0.6086956522,176.4285714,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9489458,train,46752,0.5823505465,0.6,1.095238095,1.083333333,1,171.3666667,0.2927864215,4.208333333,156.2,1,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9262168,train,36070,0.2722979241,1.35,0.8404255319,2.166666667,2.463414634,160.25,1,2.145454545,157,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433311,train,8301,0.5059097894,1.333333333,1.171052632,1.111111111,1,153.9333333,0.3635077793,0.2571428571,173,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9684296,train,15413,0.7710617246,1,2.166666667,0.3333333333,0.2592592593,,1,3.232323232,127.4444444,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128524,train,30393,0.3938831523,0.7741935484,0.7735849057,0.55,1.487804878,166.0333333,0.7536945813,0.2666666667,158.8,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9684989,train,14454,0.2922752436,1.4375,1.959183673,6,1.327868852,168.2272727,1,2.742857143,164.8,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9272696,train,33935,0.5053591563,0.8333333333,0.9340659341,1.153846154,0.6721311475,142.6071429,0.009900990099,0.9130434783,180.3333333,1,20,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128825,train,30407,0.6435353114,1.04,1.226190476,0.875,0.512195122,164.3333333,0.02912621359,0.2388059701,172.5333333,1,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9684751,train,12473,0.5678235297,0.5555555556,0.5208333333,3,0.5061728395,148.55,1,0.8823529412,146.3571429,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9793811,train,62,0.4430594873,1.666666667,3.636363636,1.666666667,1.196078431,,1,3.176470588,153.9333333,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128370,train,36014,0.5206909239,1.611111111,1.179487179,1.333333333,0.512195122,,1,1.230769231,168.5,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9516485,train,30435,0.6730011045,1.380952381,1.584415584,1.066666667,1,166.2,51,7.166666667,183.2666667,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9051013,train,44904,0.652694287,0.8235294118,1.078431373,1,0.5061728395,175.2,2.904761905,0.1691176471,171.5454545,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9176649,train,293,0.3656704826,0.75,0.9375,0.6666666667,1,153.0625,3.884615385,1.611111111,171.7272727,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9290630,train,62,0.3984543219,0.724137931,0.8659793814,1,0.3442622951,175.5666667,1,0.2920353982,164.8666667,0,20,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128566,train,30414,0.5022071654,0.75,0.81,0.7777777778,1,161.75,0.01960784314,1.791666667,160.6666667,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9256351,train,188,0.5363258315,1.363636364,0.9666666667,7,1.952380952,158.0909091,1,0.08870967742,175.1333333,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9331006,train,15623,0.2837553555,4.25,3.333333333,1.5,3.857142857,148.2,0.009900990099,9.90625,153.4166667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9272430,train,33935,0.5772721409,0.6451612903,0.850877193,0.6153846154,0.4059405941,137,1,0.1793721973,177.5333333,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9668532,train,55,0.5068653445,0.875,1.177777778,0.7,0.6721311475,138.1666667,0.009900990099,0.05504587156,177.4,1,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9587115,train,36098,0.3278939945,1.130434783,0.9673913043,1.166666667,0.3442622951,155.1818182,1.326797386,0.7402597403,164.6666667,0,75,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9344369,train,22784,0.3884984707,0.9411764706,0.9821428571,1.5,1,145.7777778,1.492610837,0.8,140.3636364,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457573,train,35790,0.6525964816,0.625,0.6206896552,0.8571428571,0.2763157895,156.6875,0.009900990099,0.2142857143,153.8888889,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128405,train,30421,0.5162191135,1,0.9156626506,0.8,0.0243902439,179.5,1,,,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433360,train,7258,0.6328437923,0.8787878788,0.9,0.3571428571,0.512195122,150.6666667,0.8595505618,0.2181818182,179.8,1,40,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9085152,train,6698,0.5414887895,0.652173913,0.8974358974,1,0.7530864198,141.1666667,0.603960396,0.3125,159.4666667,1,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9151078,train,27,0.3773662375,3,1.246575342,1.666666667,101,,1,,133.2666667,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9344446,train,23750,0.4236658546,0.9523809524,0.9714285714,0.625,1.327868852,148.6,1.980392157,6.118421053,152.7857143,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9680173,train,47487,0.3703288462,1.315789474,1.220588235,1.428571429,41,133.4,37.36363636,,162,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9330502,train,13131,0.441342939,1.333333333,2.888888889,2,41,128,1,,151.4444444,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9051146,train,40606,0.514835009,0.4736842105,0.7594936709,0.8888888889,2.904761905,168.1,101,0.8518518519,170.4,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9094245,train,46773,0.3633648296,1.111111111,1.359550562,0.6,1,146.3,1,0.875,145.4285714,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9331258,train,15623,0.7268760762,0.5263157895,0.976744186,0.6666666667,0.7530864198,135.1666667,0.3399339934,0.5350877193,148.9166667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9051174,train,40578,0.6266580734,1,1.106666667,0.8,61,164,51,,179,1,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9684632,train,13971,0.5877309213,1,0.3125,6,21,158.3125,1,,160.7272727,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9084732,train,6698,0.5663515577,2,1.843137255,0.6666666667,0.3442622951,169.4166667,86.71428571,0.3571428571,170.7857143,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9849678,train,209,0.6613941222,1.454545455,0.8356164384,0.6,2.463414634,140.8333333,1.980392157,2.823529412,128.7333333,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9250380,train,146,0.7011925923,0.25,0.4545454545,0.3333333333,0.01960784314,153,1,,127,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9887863,train,293,0.595953927,0.4848484848,0.6813186813,0.8333333333,1,140.8666667,0.01960784314,1.619047619,153.1333333,1,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9344460,train,23750,0.6516586218,1,0.8356164384,1,0.603960396,146.1666667,0.603960396,0.5154639175,137.2142857,1,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9782072,train,202,0.6652599778,0.1818181818,0.1944444444,0.2,0.8360655738,136,0.009900990099,0.1139240506,165,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433234,train,7258,0.5369792901,0.7741935484,0.76,0.4705882353,1,150.2727273,0.7890295359,1.272727273,157,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9087070,train,188,0.3718516977,0.64,0.9268292683,0.9,0.0243902439,153.3181818,1,,140.5333333,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9094343,train,46731,0.6088419836,1.2,1.134831461,0.7222222222,1,151.9,0.01234567901,2.958333333,146.8,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9388504,train,17744,0.6162151904,0.5,0.7358490566,0.3076923077,0.2592592593,,1,3.04,160.4,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9823064,train,202,0.5929475172,1.111111111,0.575,1.666666667,1,152.5,0.02912621359,0.25,136.6666667,1,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9051132,train,40592,0.6312004327,1.153846154,1.016949153,0.75,0.512195122,159.875,1,0.5882352941,169.9285714,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9084963,train,9876,0.6379651008,1.111111111,0.6929824561,0.375,1,133.9090909,0.01960784314,0.746835443,167.2,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9085166,train,8301,0.2799695259,0.8461538462,0.87,1.285714286,2.904761905,160.6666667,2.703163017,0.3333333333,158.1333333,1,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9051230,train,40578,0.7250412626,0.6666666667,0.6063829787,0.7,81,160.875,67.66666667,,179.5333333,1,75,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9250268,train,76,0.2731328483,30,98,7,41,,1,,155.2666667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9087049,train,20,0.6504839827,0.875,0.7227722772,0.3181818182,0.5061728395,156.9285714,0.009900990099,0.6526315789,155.8666667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9484572,train,40564,0.3886794254,0.8695652174,1.191176471,0.5294117647,0.6721311475,175.9,0.7326203209,3.174418605,165,0,25,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9290637,train,62,0.4728009811,0.4814814815,0.7073170732,1.05,1,161.2666667,51,0.2112676056,164.2,0,40,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9587038,train,36070,0.688333714,0.8275862069,0.7547169811,1.8,1,154.875,0.02912621359,1.142857143,171.1333333,1,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9433262,train,7608,0.5618847984,1.6,1.830769231,1.8,1.952380952,165.2727273,0.01960784314,19.33333333,171.3333333,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9702713,train,33935,0.6352659473,1.173913043,1.168831169,0.7333333333,0.2592592593,154.4,0.5379537954,1.333333333,161,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9272759,train,33928,0.4396209833,0.9523809524,0.8372093023,1.166666667,0.5061728395,152.5,51,0.6511627907,175.4666667,0,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457629,train,40424,0.4424605673,0.7857142857,1.1,2.5,0.04761904762,158.5,0.7549019608,,164.1333333,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9684975,train,14454,0.6794253079,0.4166666667,0.5777777778,0.5,1,169.1666667,0.009900990099,0.2396694215,158.5384615,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9516506,train,30435,0.438991498,0.88,0.7247706422,1,2.904761905,186.5,1,0.25,163.2,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9097332,train,23869,0.3072021226,1.833333333,2.3125,1,101,152,101,,148.3333333,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9051118,train,44904,0.4371729948,1,0.7023809524,1.454545455,1.24691358,159.5,1,2.993548387,174.3333333,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9344404,train,22763,0.5981062119,1.214285714,1.057692308,0.4,1,149.0454545,1,0.8974358974,145.5555556,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457433,train,47529,0.2980707671,1.7,2.333333333,1.428571429,1.327868852,152.4285714,3.884615385,2.454545455,153.8,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9331244,train,11220,0.6378730623,0.6666666667,1.217391304,1.25,0.6721311475,135.1666667,0.504950495,1.275,142.8333333,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9262070,train,36070,0.4215062484,1.176470588,0.9850746269,0.8181818182,1,164.7,1,4.1875,154.9090909,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9489416,train,46773,0.390541397,1.590909091,1.152380952,1.0625,0.3442622951,141.7,0.2927864215,0.08910891089,148.4666667,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9263092,train,76,0.3304823062,1.333333333,0.9027777778,1.8,2.904761905,148,0.3431855501,1.059139785,159.9333333,1,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9094385,train,46745,0.6292607836,1.333333333,0.92,0.6842105263,0.512195122,141.1333333,51,0.2,149.5555556,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9076864,train,42573,0.7530866854,1.2,1.5,0.7777777778,0.504950495,,1,5.166666667,143,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9344432,train,23316,0.4031380222,0.625,0.8888888889,0.625,0.01639344262,150.7,0.2610837438,,157.6666667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9027402,train,17583,0.7789101394,0.4666666667,0.7323943662,0.75,0.3442622951,139,1,0.4285714286,167.0714286,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9085068,train,7727,0.4160111125,0.6538461538,0.7613636364,0.9,1.952380952,149.625,72.42857143,0.196969697,160.8666667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9684562,train,12669,0.2811546002,2.125,4.166666667,1,1.952380952,128.6666667,1,0.8888888889,151.3,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9407796,train,48922,0.4470428565,1.227272727,0.7307692308,0.7857142857,2.904761905,168.5,101,0.9166666667,138.7142857,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9407817,train,48943,0.3431689431,0.9285714286,1.240506329,1.25,0.7530864198,167.9166667,1,1.791245791,164.8333333,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9262126,train,36070,0.5964009205,1.125,1.184210526,0.6666666667,0.4059405941,,1,0.1906779661,152.6153846,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9388441,train,17982,0.5509502117,0.9444444444,1.148148148,1,1.327868852,154.7777778,67.66666667,0.3040540541,160.8666667,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9440570,train,55,0.4508060689,0.775,0.8217054264,0.9545454545,2.904761905,154.6666667,61,3.484848485,175.8,1,80,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9123197,train,48,0.3866232856,1.16,1.409638554,1.8,0.512195122,151.25,1,0.1518987342,141.6666667,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9407803,train,48929,0.3322014999,1.3,1.213333333,1,0.7530864198,162.2,67.66666667,0.75,162,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9615080,train,20,0.5647519146,0.8333333333,0.8842975207,1.153846154,2.904761905,159.4,41,0.05902777778,169.6,0,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9587087,train,36084,0.5842800179,1,0.8295454545,0.6,0.5061728395,153.8888889,1.492610837,0.8181818182,165.6666667,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457503,train,42573,0.6960164524,0.2962962963,0.52,1.142857143,1.952380952,157.9615385,0.8613037448,0.59375,161.3571429,0,66.67,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
8938348,train,55,0.4109306654,0.5526315789,0.9484536082,0.6071428571,1.975609756,147.1666667,1,1.959459459,163.8666667,0,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9087224,train,20,0.7294858983,0.5714285714,0.7766990291,0.7142857143,0.801980198,153.6111111,1,0.6415929204,158.9333333,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9077032,train,40298,0.6648847395,0.64,1.233333333,0.6,1,138.8333333,0.6710526316,0.1578947368,159.7777778,1,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9388413,train,17744,0.6318296532,1.692307692,1.731707317,0.6470588235,1.952380952,186,3.884615385,0.8636363636,166.0666667,1,60,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9128797,train,48334,0.3047746225,1.035714286,0.9090909091,1.5625,1.975609756,159.2916667,101,1.103174603,175,1,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9489423,train,46731,0.3385261186,0.8888888889,0.9433962264,2.142857143,1.975609756,159.6666667,1.735294118,0.4245283019,145.5333333,0,25,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9331342,train,15623,0.7848932827,0.09523809524,0.2391304348,1.25,0.5061728395,,1,2.714285714,134.2222222,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9094364,train,46780,0.4549528385,1.107142857,0.9245283019,0.4545454545,0.6721311475,141.8333333,0.009900990099,4.428571429,153.2307692,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9484656,train,40606,0.352090938,1.842105263,1.59375,1.076923077,1.327868852,187.5,0.009900990099,2,180.8666667,1,80,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9457496,train,47529,0.2873484242,0.6666666667,0.9855072464,1.833333333,0.801980198,152.8636364,101,0.6,158.1818182,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9272640,train,33949,0.6094012557,0.8181818182,0.7777777778,1.555555556,1,159.6666667,0.9298737728,0.102739726,168.6,0,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9290945,train,62,0.5219183077,0.7407407407,0.89,1.222222222,1,135.2666667,1.196078431,1.012195122,175.2,0,50,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9331363,train,15623,0.2580363309,3,1.170731707,0.5,1.327868852,111.5,101,0.6964285714,150.6,0,0,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
8887717,train,33914,0.5350540968,0.8823529412,1.125,1,61,161.0454545,0.01768172888,,173.3333333,0,100,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9272731,train,33921,0.3913192026,0.8148148148,1,0.9230769231,1.487804878,161.6153846,0.504950495,0.5170068027,161.5333333,1,33.33,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
9051139,train,40550,0.3448190342,0.9285714286,1.111111111,0.4117647059,2.904761905,168.1,1,0.5555555556,179,0,75,xgboost;lgbm;catboost,yes,100;100;100,15;2;10,0.01;0.01;0.01
